類別,店名,日文店名,地址,緯度,經度,直線距離（km）,評分,評論數,價位等級,營業時間,交通時間（分鐘）,步行時間（分鐘）,換乘次數,Google Maps連結,店家網站,照片資源,精選,兼類別
文具,TRAVELER'S FACTORY KYOTO,TRAVELER'S FACTORY KYOTO,〒604-8185 京都府京都市中京区場之町５８６−２ 1F,35.009582699999996,135.7598315,2.64,4.7,291,,月曜日: 11時00分～20時00分 | 火曜日: 11時00分～20時00分 | 水曜日: 11時00分～20時00分 | 木曜日: 11時00分～20時00分 | 金曜日: 11時00分～20時00分 | 土曜日: 11時00分～20時00分 | 日曜日: 11時00分～20時00分,,,,https://maps.google.com/?cid=6953391100525795422&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.travelers-factory.com/,places/ChIJ7-Fe2H4JAWARXtgzg11of2A/photos/Ab43m-sP6eQ-KbhGl9zfMgx5EMaI6kbjAB-Xo6R2EKiTBa2DA1E1mn02FMrXM3NN7I5qJh4_oZXVvb0xp8Jj4VfkP7xRH47xee4Fep5CHyxwDjIdZhdTJWlicJawm2Qj-gJxjJSKl9Jn3hTXZp4qGL8IvCeF1gQ_LMcZ3GokzutryKGiMus1Z_kqJNzw9AIQlm_k7eXbYTSFDRZQ0pQ_gXwEumOEI8mjAXyWGKIiQUuezCZG07ZDdCdzzSMjwmB5aeS3spuSXtXjo3CnxJIsXWvIYUU7eMGxjxPRGFFFlt1FT34K1UX2WNeW9a7Ys1zczUvlxJd8Vtmpymsp2dnpCY2U9yzenGBjSudpQ5WatuHNuzNa-sqWp-JNhM4GjShSOFTCuckGMVc-tD8gOjfIJBXeweSENVJ7lYnfPZF-MGsNpswTDaJN,TRUE,
選物生活,原宿シカゴ 京都店,原宿シカゴ 京都店,〒604-8061 京都府京都市中京区寺町 六角下式部258,35.00667920000001,135.7668036,2.43,4.2,262,,月曜日: 11時00分～20時00分 | 火曜日: 11時00分～20時00分 | 水曜日: 11時00分～20時00分 | 木曜日: 11時00分～20時00分 | 金曜日: 11時00分～20時00分 | 土曜日: 11時00分～20時00分 | 日曜日: 11時00分～20時00分,,,,https://maps.google.com/?cid=8039590849958290009&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.chicago.co.jp/kyt.html,places/ChIJT0Hu5JMIAWARWaI-T0hdkm8/photos/Ab43m-sPxRMYNP-qxjatPgbobMtiiIeBeGWPYFz-wPMxKjBs9tATIYwH7bl7LwDhZYMkdYCYeHL5guPrXEXlsSFpDxxGrYz0Y22ZqPA01-WKzmbfpc1QNT-wC7qEV4YkTj27ulnK1uebFw1nhDJx_Np4GyebWOtPq8EMx4hp6f_6mOcVTZliRjMwhmY3kMkR6YIXSYDCpeO_D9qWC4fphz0togpaSsFIIGYPu0OWzrEwvAqPzRJTxf8vxeGeuMk9qPP5SZKB5wPi9Q5mLmCGUXrZ1I35P9GWClCiz07ZY_MSg2qp2ORYNbh63Gmep3tmGhJ7rL59uBwcWa9HEYjWS7MN-D8i08rGhEMATpHM_CMIN99rgeIRbqhjG-B7S0hfjTVKyhXGSjlC7fjPw6gh5GGH3StRzVo3obF5QurYQmNmeqrzhRpa,,
選物生活,3COINS 京都ポルタ店,3COINS 京都ポルタ店,〒600-8216 京都府京都市下京区東塩小路町,34.986617599999995,135.75788839999998,0.12,3.6,254,,月曜日: 11時00分～20時30分 | 火曜日: 11時00分～20時30分 | 水曜日: 11時00分～20時30分 | 木曜日: 11時00分～20時30分 | 金曜日: 11時00分～20時30分 | 土曜日: 11時00分～20時30分 | 日曜日: 11時00分～20時30分,,,,https://maps.google.com/?cid=10123240289465688538&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.porta.co.jp/shop/detail/131,places/ChIJA7emIa8IAWAR2mGGdWj5fIw/photos/Ab43m-v4LL73L8BJSYzsjsWojr874Yj2lHRX5yq-__3ZbPzmCYm_Hyr9x67AtN9qf02UXqOkFISKgLsFcoel-QmksYMUzSigQ6Tif-gqAqDqgHLbR3Bs3jbg0iXjBV4teumZ-ysUQyhQmFH4fGWKu1mXDtJGWyg3wAljwhlASf73w_qxFcvSgWZJJxNDrdvTpaUg0q4v8fiHeJs2c4qNgH1SZdKz-WJSSmvLERni8R1AFzpcuMocVwPUTUcNOjufQ_M35Dl0JGth0rx4ZkggllVhp8Iz0-Me8EjYY81-T0AO3aFJd3_7DIm7WHUNjOXf9b_xomwrRUg-YnIDGYTsU-uc0jgYwdjoBU0rHQ6AhBoCCMSCEeI3VBwRPGNIV_hqLvKbWAb7oPBWWznuh2hwQN9KLtFkyc7aEJD96VGhjurjjY2cMR_z,,
選物生活,イノブン 四条本店,イノブン 四条本店,〒600-8002 京都府京都市下京区四条通河原町西入ル御旅町２６,35.003953,135.76797059999998,2.18,4.3,198,,月曜日: 10時00分～20時30分 | 火曜日: 10時00分～20時30分 | 水曜日: 10時00分～20時30分 | 木曜日: 10時00分～20時30分 | 金曜日: 10時00分～20時30分 | 土曜日: 10時00分～20時30分 | 日曜日: 10時00分～20時30分,,,,https://maps.google.com/?cid=11276578585203689105&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.inobun.co.jp/shop/shijo/,places/ChIJB4UFuJUIAWARkcbXNHp0fpw/photos/Ab43m-uYBTq9RdqWTZP5Ov6LZ6AoOUqoG4ESlnfxfGgKZmYrH7hxVUf7iohe0R90mZQhnVtBXTIJQJsuuHraJGc2woOsRWetGUx93an-15ulszu2QNie-x2QX_abrMzfwlRX3zumaTB8cFWvgpODNX4XxBfoB9Ps9A-jdDNLCvs5mWVDgRGNJUEH3v6s8ZnPEn4nsUBq-ARdJid6wtxO6iLOZDQ5hS6H1ATkIiMSJpJ8a9i8kyz7d8oHNhhf_IJNuhd_j2JDBCIrU8lDH0qWcVy0uMBM19vP9eEGbkc9c3hIOXNABA,,
選物生活,70B ANTIQUES,70B ANTIQUES,〒604-8111 京都府京都市中京区桝屋町 三条通高倉東入桝屋町53-1,35.0087052,135.7626541,2.57,4,174,,月曜日: 11時00分～20時00分 | 火曜日: 11時00分～20時00分 | 水曜日: 11時00分～20時00分 | 木曜日: 11時00分～20時00分 | 金曜日: 11時00分～20時00分 | 土曜日: 11時00分～20時00分 | 日曜日: 11時00分～20時00分,,,,https://maps.google.com/?cid=14908155558930156112&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://seventy-b-antiques.com/,places/ChIJY5ZH4I8IAWARUApMen5o5M4/photos/Ab43m-spHbZQLfzBVouZZ7f97ieIbHXwhCPWSesDLbTRNzJB7oWrb6cVNZvmRmgiWLW38ruBV92JfFLUUv0878F98QFU80xJ3wJ5p6GVJ2HFuLJuIcG9urF2OrPnvWM5Nqr4nXND4JcpnPC5S-MjjaGhfE-1O3YThJtnfOyk8WHHUAG5Vn2XYCnogyTbYt6FYyYwC3oeVv-h6yXyNhwauof2Y-bsn0v1PkQi3daZz4qCh3CcMW5E7FuiXt--QPL6YInh4tiHPf2QMY7OyBgjU8fnzFWLoPjjkaQOvdodwjXMZIFcUJeZoZ34dLpWuBn16r8ngnTE1KhgVVttWDc6lwaQY3LS1knkBbgUJf5p-ZyEp0iI3lrgsT1cNIazecoIjCwmd_mvTyoLOiIncxfdclUXD-uP-yyQbcHcYm2NhuxcviM,,
選物生活,FASCINATE_KYOTO,FASCINATE_KYOTO,〒604-8044 京都府京都市中京区大日町４１６−５ 御幸町スクエアDECO III 1F,35.0043368,135.7660795,2.16,4.9,150,,月曜日: 12時00分～20時00分 | 火曜日: 12時00分～20時00分 | 水曜日: 12時00分～20時00分 | 木曜日: 12時00分～20時00分 | 金曜日: 12時00分～20時00分 | 土曜日: 12時00分～20時00分 | 日曜日: 12時00分～20時00分,,,,https://maps.google.com/?cid=12266308559246551008&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://fascinate-online.com/contents/store_kyoto/?utm_source=google&utm_medium=maps&utm_campaign=local_kyoto,places/ChIJ3fKq5VMJAWAR4Gc5G6WuOqo/photos/Ab43m-uzRX0vUXVUQDINmZ20Az4NUAZZoFzvFy2ZFqoM6sQ7hbSBrieFJG0aVvV1Le2gYVh8OdXRjY4KEs_ExM2q0_RQGKtTyzCMsq01uxT0791cbDOLZYICR5AvRHb5RXnqfr9cSVcCuSdukhoBW_CxJFueXwhG9nw8SO8xSFTqput5NlUZ_Ye2yeXSajx0Q3-aBMyk3cDvG1wrbePWLXLyyCs-RjsMNv5E80Hx6mR4eKsHnh9DHrNzPBRF-hsb6yej8jiNZZxQj9hGEQNW8s4g_RRAPwxsfCZY3mqFjFjga8MJlA,,
選物生活,TODAY'S SPECIAL Kyoto,TODAY'S SPECIAL Kyoto,〒604-8032 京都府京都市中京区山崎町２５１,35.006901899999995,135.7697732,2.55,3.9,145,,月曜日: 11時00分～20時00分 | 火曜日: 11時00分～20時00分 | 水曜日: 11時00分～20時00分 | 木曜日: 11時00分～20時00分 | 金曜日: 11時00分～20時00分 | 土曜日: 11時00分～20時00分 | 日曜日: 11時00分～20時00分,,,,https://maps.google.com/?cid=3467209750604840180&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.todaysspecial.jp/?utm_source=google&utm_medium=maps&utm_campaign=TS,places/ChIJjTnmm5QIAWAR9HyS6uUAHjA/photos/Ab43m-vohp4fDNFIWhlR8UgDs9vcyCuSkOStcPUAxirZVPKwcxVUq25clDG0Dl9yyvYwNMez2UGWAoydBcB9wgoZMC9Vgl_fHZf1tMZOGkrITQIxo1AXS9wc52Qjsctw8WUB0HLuW_sj4tG_MWc-EBgmOj8z-WTQQb5d9aQcZs6z4a0eHARMDbJKiFRafThxCoiIVmXpYffCcoKCPxKG8T7PpN2DB9kfb8Vpc6rEvhifhFq9ENqiKUnsKstUHhwfXyEvuSczk4MjQxuwr2znKThBaw1b-UY7UPuQy0QVnDl5n2MCHRIfUVOC1KadGXPM2d0QWirQB2KDTJRwHgwycR7P1Iif7drmZeSKfcuDK10-OP51s8sl35BgDBa8XF5QL5Z8KJzHAZrAzKApXeAjn8D7e3OHJCVUABveA1g9Scunt2w3mg,,
選物生活,URBAN RESEARCH KYOTO（2024/11/8リニューアルOPEN）,URBAN RESEARCH KYOTO（2024/11/8リニューアルOPEN）,〒604-8045 京都府京都市中京区円福寺前町２８５,35.0051323,135.7667088,2.26,4,140,,月曜日: 12時00分～20時00分 | 火曜日: 12時00分～20時00分 | 水曜日: 12時00分～20時00分 | 木曜日: 12時00分～20時00分 | 金曜日: 12時00分～20時00分 | 土曜日: 11時00分～20時00分 | 日曜日: 11時00分～20時00分,,,,https://maps.google.com/?cid=17137940485080096280&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.urban-research.co.jp/?utm_source=google&utm_medium=organic&utm_campaign=gbp_profile&utm_content=ur_kyoto,places/ChIJx8SmGZQIAWARGB78ChIy1u0/photos/Ab43m-sRC3lYoIkJkSGwjGu6EvOzrPiw4aoQ4mcqBx6JUpSAiQyY00tecoTozxNNFLjounyuR7pCmLAK2zQpK2cwVHJ5GTLG8CbNlZUL6Q9lj2_z0coY2NTPAZtyatvBBIuiC-QlBlrIjGNYyd7Aeah-5tZX3TnS6gVMYITe8caRUWml5pnOl0FC7wmwE0LucUHYqaRs13e-CQnoNZ4PkiwpkFnJ0wPCXHEDebjT9S52imSZ-Ac_rc_VyS_2ExlC6bwMes__QgzafjPvCfZmC6wlS7ir0Sn0ftiu0oEIQfDH9CcQIQ,,
選物生活,STUDIOUS 京都三条店,STUDIOUS 京都三条店,〒604-8083 京都府京都市中京区中之町１番地 小川ビル 1F・2F,35.0086824,135.7640621,2.58,4.9,128,,月曜日: 11時00分～20時00分 | 火曜日: 11時00分～20時00分 | 水曜日: 11時00分～20時00分 | 木曜日: 11時00分～20時00分 | 金曜日: 11時00分～20時00分 | 土曜日: 11時00分～20時00分 | 日曜日: 11時00分～20時00分,,,,https://maps.google.com/?cid=2030587690033968123&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://studious.co.jp/shop/c/csm,places/ChIJM7kYkugJAWAR-3PB3b4YLhw/photos/Ab43m-vCzsiX-_dVG_sc-I7CPgXRUzlmugmynI1fwDDQdKc9VVl-RqVrgjHQrHMgwuMq0i3KZPMj2bu01Ji39r5TLMKYPheyctyAtQbebQ6to6QAfrrC-RbDDo_19DQFW0_qj4Z5NnJgUtmAdaiEvGsiXwnxhGPIfyQLtIjiBWdpOW1MZNAGd5eEipT6qKl7ZEJWhc6iEQpPK6zU4l8Mle36WcqZr-bitsQYokFkrgA4AjiVbqe8M0F-U23BLT-InaahX9-fjTz5oardCMZ1VcAJnRqLzN4Oj37a-pC8aSDdK5yn3A,,
文具,裏具,裏具,〒605-0963 京都府京都市東山区本瓦町６７２,34.986835899999996,135.7732567,1.32,4.2,93,,,,,,https://maps.google.com/?cid=5468498711907553476&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,places/ChIJPfwvocAIAWARxFDu6ZoC5Es/photos/Ab43m-syI09jWYv4dTJItJFFfM21Ejmczos-SBXnB3xwSdetCbdDFh1s2jztMm5r2u860J00VH7SacUtq4-RFgUYwh6j3GEsiXNRfk6Ha5kcTzZGtJJeQBcEzlE_h8Y9CMt9N-GGL4o9Ls0hqtfmlR-_eSPy_bxYZ3IkF4Nl8o_m3n6_KIJOfyWdIvMHcr4vc9AjaiyDwJQSXYyMmCb9Ss6MGJmk_PwMgZIGSq3Y5Leowwz0F56G6MEYG5_AKjJi1Flpvs3raaGgx07hoIpwH57WufDBhASP6iMN3LRcixldSqB1iTrd6ltNZp98lPaK1btBk2lEIT3IXIFqKPZpGdEsAxqBP_-q7NPdB-QhHzCWQ493VgePHV-6CEnQM195CbCJqzSvcVkq2bk13fj_5KWqGaxHap6poO8kgXAq3PYESbVkDQ,TRUE,
文具,嵩山堂はし本京都本店,嵩山堂はし本京都本店,〒604-8072 京都府京都市中京区八百屋町110 番地,35.007239399999996,135.76629739999998,2.48,4.5,84,,月曜日: 10時00分～18時00分 | 火曜日: 10時00分～18時00分 | 水曜日: 10時00分～18時00分 | 木曜日: 10時00分～18時00分 | 金曜日: 10時00分～18時00分 | 土曜日: 10時00分～18時00分 | 日曜日: 10時00分～18時00分,,,,https://maps.google.com/?cid=7410179956343425662&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.suuzando.co.jp/,places/ChIJcZlEYpEIAWARfsqR02g_1mY/photos/Ab43m-uCC_o9qqBXi0TEeXB9baC4QuECzBehbzFK9QP1C_N_YteamjffslFTHmcSpMsNqDI3YLnM1ZbB2JcMVTZmd86LLK6cbA0H05CIaUPJ-_a0pO-mU-FF7JHL8onXxXMMGtHHv5q3_P88LkdJwMVJqgiRBJ8txr0fCVILYBZ6Y5O3S2mw4hpB4Sqhl07M9YtDmgIGxC0EI8dU1gBe9BG6Lg9kAV_zcgbCo3kvT9OmlzWRjPIvzo8BBgCKfRXbSlB0DLo-nGBPaD0sLc4v7JVEW4Is4jgZK6si7bRMzMLWc3Ls0NWAbgeR7rFvIROAduKB2HHHIJ--wA8sjLHBw_fFRCmlN8J0wWbbhNGL6tkm8dZDHdr-ZGl9v_5JU2XcdOUavCcFTXzDHeKYSkOFuPk5RSU7eN0VzxlD4qnrW3sw4-I,TRUE,
百貨,京都ポルタ,京都ポルタ,〒600-8216 京都府京都市下京区烏丸通塩小路下る東塩小路町９０２,34.986711899999996,135.7597486,0.13,3.9,8374,,月曜日: 10時00分～20時30分 | 火曜日: 10時00分～20時30分 | 水曜日: 10時00分～20時30分 | 木曜日: 10時00分～20時30分 | 金曜日: 10時00分～20時30分 | 土曜日: 10時00分～20時30分 | 日曜日: 10時00分～20時30分,,,,https://maps.google.com/?cid=12678641917751051483&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.porta.co.jp/,places/ChIJF7FjtZsIAWAR28TtXaaV868/photos/Ab43m-uxp5z85An2pi6DP9U8c-z7In0aqC4-k3KDwQS-_Oj5NZxjkg_eKPHlrLeUZLkvnJId0UKWjd-tX6gb4NVIXLXwq8Iz51SnGWfmMSn0wa42BtIVE2lKf6WLH4B_MKX2RAh7IExoEm8TpLbRH-q8pXTf-2tUvbqA2pNO8yZQjDS8Qct_77lBzdNhRtcs_xy76yQR5KWUAfBlUp4auE3jV6GvH5iHR2GnJRyZrS9WjFK3BxDj0gMh_ewhy1vwqUX3s6xBw70D1EnQGEix2Psa1JL4LrhrqB4Hou5m4cNoEsWdDQ,TRUE,
文具,ヨドバシカメラ マルチメディア京都,ヨドバシカメラ マルチメディア京都,〒600-8216 京都府京都市下京区東塩小路町５９０−２ 地下1階,34.988109,135.7593982,0.26,4.1,8955,,月曜日: 9時30分～22時00分 | 火曜日: 9時30分～22時00分 | 水曜日: 9時30分～22時00分 | 木曜日: 9時30分～22時00分 | 金曜日: 9時30分～22時00分 | 土曜日: 9時30分～22時00分 | 日曜日: 9時30分～22時00分,,,,https://maps.google.com/?cid=8569850376735576795&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.yodobashi.com/ec/store/0083/,places/ChIJNfpddK8IAWAR21KSO4M57nY/photos/Ab43m-tK2W2saJ89BqIfIAOEBl-_vFJnzGRF87ss6MAn8pYK-GyvvLAgUSvdn2RkjCV37UxYYCOGx5bD5JkU166gmVhDPJ31nc0uqCjmH8bttkw2ug0lwJlt8iajxYGjiAN4Vq7i7pxqrhb2A2XaJJ8D6keXzN2S0phPk1jjH7DIUxxZtp9mh0qjgWlGp5OAn_BzDl7i-CRSY0bHA_RFN0YVzxB1tfiEf9_QJCiT3Opsc512oz9M0WOQeXTbe8g2H38n4qPjgvYsAGBIC-pEQZW4_arX5yqviVHc9bme1e3tkJ_DMoPUlpYhI0d_ELeOubt7usa9E9vKaj4elY_VHxZPOj0BIpRONEQv_HbxyRCygweWNFgf8ToRTq-QHkDMZvgaDwr5KdZgJur9Pfx8ScrBiTLEnKWxm_brpu1Pm1IgWTE,,扭蛋
文具,ミーナ京都,ミーナ京都,〒604-8031 京都府京都市中京区河原町通三条下ル大黒町５８,35.0078713,135.76874139999998,2.61,3.9,2763,,月曜日: 11時00分～21時00分 | 火曜日: 11時00分～21時00分 | 水曜日: 11時00分～21時00分 | 木曜日: 11時00分～21時00分 | 金曜日: 11時00分～21時00分 | 土曜日: 11時00分～21時00分 | 日曜日: 11時00分～21時00分,,,,https://maps.google.com/?cid=6344072235192974319&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.mina-kyoto.com/,places/ChIJ4aErdJMIAWAR73sY6BWsClg/photos/Ab43m-vVIdG-d8G7ieljhBO1ru-hd39uh_HW9ABfNIrFvBABG1ckolrtulnb9KF8MsXod3uTUOlhbz6fa58hVHJRXHGaWJLHL2fjkHN7cr1XjnRbkcih2pYgRZhhvo8TkWcJxRIeH7cLWUxN0XKkBtvNlah-jniHkHTCIt_wKxAvNwGj2X8PZUxIcRptvY5TrHFYKZv_ZMb6DOwkNvavWTepLac7TC1eP3sqG3_2ofSeDhMhe5sIN7GIQygdiS9GqVKo95gz9jsxlCHs5LpDIO-WqKM09inm_eP3AhjnGktxbYP10g,,
文具,丸善 京都本店,丸善 京都本店,〒604-8032 京都府京都市中京区山崎町２５１ 京都BAL 地下 １階～地下２階,35.006957899999996,135.7694706,2.54,4.5,2434,,月曜日: 11時00分～20時00分 | 火曜日: 11時00分～20時00分 | 水曜日: 11時00分～20時00分 | 木曜日: 11時00分～20時00分 | 金曜日: 11時00分～20時00分 | 土曜日: 11時00分～20時00分 | 日曜日: 11時00分～20時00分,,,,https://maps.google.com/?cid=14650833290665026539&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://honto.jp/store/detail.html?shcd=70144&shgcd=HB310&extSiteId=maruzen,places/ChIJL96Sm5QIAWAR62OOIUE3Uss/photos/Ab43m-ufdfDdAcOErk4pvpXuiscL3SdZ4Axf6WvJHZv11eMhTSd_aMUungFj4aJIFHBCdOK2vxb2ZStiz_EqzJHGH7lCr4JxUr9JbPgOQoqhf1yn2EdQ1cbwVlDZOS4rsBw7GLNsNCWO7QISVfulSANvhPofEfmADZj4rp000qQyrzn8HmHD-Ud6MONrMpAhdHuXnv9TkcEGUL-8NBfWBMXf8Rba1ru61Sy9qDH8mz_27Zfls1132ObkY3fBh7ticd9N3yWTC-yYrFIE6fmuPPctteheAB6N4xiG5CZLIMJJCXyQfFrjjsc0QTeMHzT6c9Fz9i08tVG5f0dzaCk8Elw2DowdnRD3P0H86umhVw9G-BewpI9DyJEaC-JzrZx-ippiGUm8YFyGTRaSAqfoSYC2r-PF_P3ZvjsPLT73gkruuBRozkop,,
文具,大垣書店 イオンモールKYOTO店,大垣書店 イオンモールKYOTO店,〒601-8417 京都府京都市南区八条通西洞院下ル西九条鳥居口町１ 2F イオンモールKYOTO,34.9827065,135.75604289999998,0.43,4.1,1877,,月曜日: 10時00分～21時00分 | 火曜日: 10時00分～21時00分 | 水曜日: 10時00分～21時00分 | 木曜日: 10時00分～21時00分 | 金曜日: 10時00分～21時00分 | 土曜日: 10時00分～21時00分 | 日曜日: 10時00分～21時00分,,,,https://maps.google.com/?cid=9181649544302196461&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.books-ogaki.co.jp/stores/ogaki-aeon_kyoto/,places/ChIJOdTqmKkIAWAR7XZCNJ3Fa38/photos/Ab43m-vWU8thpm_fefqsTv61xUpt-RnOEkPl7SeFLmuHSi1fj9TUoZUbs8OsPD98ikUs1CxtVffWMPaVP2U9TzjLbNpUbpEiAnd7umanuCoXuFYIu83k5TD9I_x2xwhwVinn_5bwEvB0BkGwIqU243nmMsEFAwLGVKKPtDa3M336hRUdlZPjDO3I6Xg5MbGbdMlvlHrE7tCWZJnw0FV5SHDl4kShe6luBMbw9pyOWfYpABF0MpY518ZsVnOgNCrtMGK4BXcc2NxKRkxynkpHZcXqlvwUQG_zK2GzAmztb_phfFSrXb6tSAc0U8C-esL6jRCZW8NqRQvLQG2Td9MrZoTFSMWl2QqUFeb4UpxYRQKiPdLQX05ozgGLYpcMZM11q_VxshPa_FxDPGJAtTHrhS9L0XYgFs6DXGvggyWyYV5feRY,,
文具,ダイソー イオンモールKYOTO店,ダイソー イオンモールKYOTO店,〒601-8417 京都府京都市南区西九条鳥居口町１ Kaede館 ４階 イオンモールＫＹＯＴＯ,34.9826039,135.7559149,0.44,4,1394,,月曜日: 10時00分～21時00分 | 火曜日: 10時00分～21時00分 | 水曜日: 10時00分～21時00分 | 木曜日: 10時00分～21時00分 | 金曜日: 10時00分～21時00分 | 土曜日: 10時00分～21時00分 | 日曜日: 10時00分～21時00分,,,,https://maps.google.com/?cid=1831854358486724595&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.daiso-sangyo.co.jp/shop/detail/008286?utm_source=google&utm_medium=maps&utm_campaign=top,places/ChIJCwyxf6kIAWAR8y_aXdUNbBk/photos/Ab43m-tRsgbds6zhmPnxI8eWkXpEiiButU0fLkf4Uf93MEwgHe4EJbu9LKPl63njRjCsEv4WmCINi24O5PQ_g3tI2Vqomr5W5O0MATqtno9CzPaESePodXjg50E0y02n8eWl3ByF_rbjpzuxWsPAuKPxO5ZwIJTx72PgeJkjldxcTSGBkA_8LSboMUbHKhB7GzGaGq8H2XKwA4XGgFhJWNHkzAgsTAvALWjT-3rB3Rno2vK4P5TeIoIl9N82-G-EJUEHDJzhcK8WBNuBoTpxZEwhELQRPQePJLvhEPdVk2DHdk6MTNrjGioo1C0lDevZ29UTeS5tehhO3xF8wj4Ibp3jYQUyxjSvqq5Kdcyp0powsJm9PPVXh8_OsPTXFIpL_zD9iIOp3J43fUzC2YictPRLZA7F9q3xMAAihgsEteImifVrDSk,,
文具,京都劇場,京都劇場,〒600-8216 京都府京都市下京区東塩小路町９０１ 京都駅ビル,34.9860277,135.7606567,0.17,4.2,1144,,月曜日: 10時00分～18時00分 | 火曜日: 10時00分～18時00分 | 水曜日: 10時00分～18時00分 | 木曜日: 10時00分～18時00分 | 金曜日: 10時00分～18時00分 | 土曜日: 10時00分～18時00分 | 日曜日: 10時00分～18時00分,,,,https://maps.google.com/?cid=14525420584433770902&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.kyoto-gekijo.com/,places/ChIJ-yPKba4IAWARlmFSBBCplMk/photos/Ab43m-u_m76lkYsS1yIq7i8w6alEN3weQL9kILKhqaAJFc-vI4o74Aypg5JHXXJebAUwcRc5fWOjHxkeqohtPX4pQ58nPy6PrVypCLtk8kCL28aN3i8m5flxGfvL9v_5y_-5DZ3rAlGHQLB0ecmCdGuse860x4CgaOUKED3Yb4Ldm8XbiV5_1Mef5eXlhPjJwnXZfj4fVooP0NqVc1OcI857qmYtyOH8f5GgtDF4s8F8b6t7VIMnJaW85Z0Qhy9d2M_mY2IrTWjUSlZlQQ3OVkqCeP2J4tWAHC_twHe3_cu0fbCAVB59xs61z4VD2h1Ma-gdQeUriwJc_hXQk9khPQMBFM9JN7q0bAFkt_n-dD9dDzOZpUz5LpYvXu92_n1oc0JpYfWdiHsHAh1zOJc-gUOeytL9NLgxXrvlY-9hoZKOeJo,,
